state,district,taluk,village
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kandukuru,Vikkiralapeta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Anemadugu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Budamagunta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Chalamcherla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Chennayapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Gowravaram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Kavali Bit - II (Rural)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Kavali Bit - I (Rural)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Kothapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Maddurupadu (Part)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Mannangidinne
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Musunuru (Part)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Rajuvari Chintala Palem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Rudrakota
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Thallapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali,Thummalapenta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,Alurupadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,Basavaipalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,Bodduvaripalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,Damegunta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,Gandavaram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,Gotlapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,Gundalammapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,Kodavalur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,Kothavangallu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,Maneguntapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,Naidupalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,North Rajupalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,Ramannapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,Talamanchi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,Venkannapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur,Yellayapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Audimurthipuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Bhimavarappadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Challagirigala
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Chinthaladevi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Ganugapenta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Garimenapenta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Gottigundala
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Gudavalluru (Kondapuram)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Iskadamerla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Kasturinaidupalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Kommi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Kumara Venkatapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Kunkuvaripalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Mallavarappadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Marrigunta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Nekunampeta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Parlapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Ramanujapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Saipeta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Satyavolu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Settipalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Thurpu- Brahmanapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Thurpu- Jangalapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Thurpuyerraballe
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Veligandla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram,Yerrabotlapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kovur,Cherlopalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kovur,Gangavaram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kovur,Inamadugu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kovur,Kovur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kovur,Leguntapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kovur,Modegunta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kovur,Padugupadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kovur,Patur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kovur,Pothireddipalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kovur,Vegur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Anneboinapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Cheemalapenta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Chinapavani
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Gangapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Jagamreddi Khandrika
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Lingasamudram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Mala Konda Rayunipalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Mogilicherla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Mukteswaram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Mutyalapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Narasimhapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Pentrala
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Racheruvurajupalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Rallapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Thimmareddy Palem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Thunugunta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Thurpurajupalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Veera Raghavuni Kota
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Vengalapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Lingasamudram,Viswanadhapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Akkampeta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Anupallipadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Baddevolu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Bandepalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Cherukumudi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Gurivindapudi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Jatlakonduru
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Kagithalapuru
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Kattuvapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Kolanukuduru
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Kudithipalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Madamanuru
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Manubolu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Muddumudi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Parlapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Pidur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Pidurupalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Vadlapudi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu,Venkanapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Allampadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Bheemavaram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Brahmanapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Budawada
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Chabolu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Chilakapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Chinamachanur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Chunchulur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Dharmarao Cheruvupalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Irlapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Kadirinenipalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Kampasamudram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Nagarajupadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Naginenigunta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Nandavaram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Neradanampadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Padamatinaidupalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Pallavolu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Pegallapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Ponguru
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu,Singanapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,Amudalapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,Brahmadevam
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,Epuru Bit-I-A
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,Epuru Bit - I - B
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,Krishnapatnam
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,Mamidipudi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,Mollur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,Muthukur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,Narikellapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,Nelaturu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,Pidatapolur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,Pynampuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,Survepalle Bit - V
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,Valluru
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur,Valluruvari Khandrika
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Akkacheruvupadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Allipuram (Part)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Amancherla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Ambapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Buja Buja Nellore (Ct)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Chintareddipalem (Part)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Devarapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Donthali
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Golla Kandukur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Gudipallipadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Gundlapalem (Og) (Part)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Kakupalle-I
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Kakupalle -Ii (Madaraja Gudur)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Kallurpalle (Og)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Kandamur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Kanuparthipadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Kondayampalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Mannavarappadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Mattempadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Mogallapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Mulumudi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Nellore 1 (R)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Ogurupadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Padarupalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Pedda Cherukur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Penubarthi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Pottepalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Sajjapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,South Mopur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Upputur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Vedayapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Vellanti
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Rural,Visavaviletipadu (Og)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Urban,Nellore 2 (U)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore Urban,Nellore (Bit.1) (Og)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Althurthi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Ankupalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Ayyagaripalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Bathulapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Bathulapallepadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Bhogasamudram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Biradavolu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Chatagotla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Degapudi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Degapudi Rajupalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Duggunta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Duggunta Rajupalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Guravayapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Inukurthy
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Kanuparthi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Mahammadapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Marripalle Gopasamudram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Marupuru
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Mogallur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Nallapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Nandivaya
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Navooru
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Nedurupalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Parlapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Podalakur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Prabagiripatnam
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Pulikollu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Ravalla Yeruguntapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Surayapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Thatiparthi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Thoderu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Uchapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Utla Palem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Vavintaparthi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Veligantipalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur,Viroor
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Adurupalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Akilavalasa
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Bandepalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Bojjanapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Chuttupalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Gandurupalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Garimenapenta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Gilakapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Gonu Narasayapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Gonupalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Gundavolu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Gurivindapudi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Jorepalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Jorepalle Akkamambapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Kambhalapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Kasulanativari Khandrika
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Koturupadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Lingapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Munagala Venkatapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Nayanipalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Nellepalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Pangili
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Penubarthi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Penubarthi Gopasamudram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Puligilapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Rapur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Raviguntapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Sanayapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Sankurathripalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Siddavaram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Suddamalla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Tanamcherla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Tegacherla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Thatipalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Thokapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Tumaya
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Veerayapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Vepinapiakkmambapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur,Yepuru
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Annareddipalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Chennavarappadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Duvvuru
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Jangala Khandrika
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Kaligiri Konduru
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Kolagatla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Korimerla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Korimerla Khandrika
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Makthapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Marripadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Neelayapalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Padamatipalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Peramana
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Sangam
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Talupurupadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Tharunavaya
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam,Vangallu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Ayyavaripalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Balayapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Basinenipalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,China Nagampalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Chinthodu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Devammacheruvu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Devarajusurayapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Devisettipalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Gangavaram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Gundupalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Jayapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Maramreddipalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Narayanampet
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Nemalladinne
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Pabbuletipalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Padamati Rompidodla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Pandrangi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Pedda Nagampalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Seetharamapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Singareddipalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram,Vempallethoka
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Adhvanna Punarayanakattubadi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Ananthamadugu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Chaganam
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Cheekavolu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Devaravemur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Edulakhandrika
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Griddalur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Gulimcherla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Jaflapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Jogipalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Kalichedu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Komatigunta Rajupalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Kommipadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Krishnareddipalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Lingasamudram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Malichedu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Mittapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Molakalapundla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Munagapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Nalabotlapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Orupalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Orupalle @ Turimerla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Palur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Pathallapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Perumallapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Pokkandala
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Pothegunta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Raganaramapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Ramasagaram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Samudralavari Khandrika
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Thimmanaramapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Thippireddipalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Thokalapudi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Tocham
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Utukur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram,Vemulachedu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Thotapalligudur,Amulur (South)
Andhra Pradesh,Sri Potti Sriramulu Nellore,Thotapalligudur,Ananthapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Thotapalligudur,Chinna Cherukur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Thotapalligudur,Eduru - I
Andhra Pradesh,Sri Potti Sriramulu Nellore,Thotapalligudur,Eduru - II
Andhra Pradesh,Sri Potti Sriramulu Nellore,Thotapalligudur,Koduru-I
